filename, totalwords, totalkwds, Tax, Legal, Fin, Sys, Idio, rm_totalwords, rm_totalkwds, rm_Tax, rm_Legal, rm_Fin, rm_Sys, rm_Idio, rate_totalwords, rate_totalkwds, rate_Tax, rate_Legal, rate_Fin, rate_Sys, rate_Idio, techindustry_totalwords, techindustry_totalkwds, techindustry_Tax, techindustry_Legal, techindustry_Fin, techindustry_Sys, techindustry_Idio, investment_totalwords, investment_totalkwds, investment_Tax, investment_Legal, investment_Fin, investment_Sys, investment_Idio, expansion_totalwords, expansion_totalkwds, expansion_Tax, expansion_Legal, expansion_Fin, expansion_Sys, expansion_Idio, purchsales_totalwords, purchsales_totalkwds, purchsales_Tax, purchsales_Legal, purchsales_Fin, purchsales_Sys, purchsales_Idio, rd_totalwords, rd_totalkwds, rd_Tax, rd_Legal, rd_Fin, rd_Sys, rd_Idio, image_totalwords, image_totalkwds, image_Tax, image_Legal, image_Fin, image_Sys, image_Idio, shares_totalwords, shares_totalkwds, shares_Tax, shares_Legal, shares_Fin, shares_Sys, shares_Idio, merge_totalwords, merge_totalkwds, merge_Tax, merge_Legal, merge_Fin, merge_Sys, merge_Idio, manage_totalwords, manage_totalkwds, manage_Tax, manage_Legal, manage_Fin, manage_Sys, manage_Idio, rule_totalwords, rule_totalkwds, rule_Tax, rule_Legal, rule_Fin, rule_Sys, rule_Idio, lawsuit_totalwords, lawsuit_totalkwds, lawsuit_Tax, lawsuit_Legal, lawsuit_Fin, lawsuit_Sys, lawsuit_Idio, else_totalwords, else_totalkwds, else_Tax, else_Legal, else_Fin, else_Sys, else_Idio, crisis_totalwords, crisis_totalkwds, crisis_Tax, crisis_Legal, crisis_Fin, crisis_Sys, crisis_Idio, other_totalwords, other_totalkwds, other_Tax, other_Legal, other_Fin, other_Sys, other_Idio, 
1732毛寶, 199, 23, 0, 3, 0, 12, 8, 0, 0, 0, 0, 0, 0, 0, 13, 3, 0, 0, 0, 2, 1, 11, 1, 0, 0, 0, 0, 1, 23, 1, 0, 0, 0, 1, 0, 8, 1, 0, 0, 0, 0, 1, 7, 1, 0, 0, 0, 0, 1, 21, 5, 0, 0, 0, 3, 2, 10, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 56, 10, 0, 3, 0, 6, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
3167大量, 1215, 123, 0, 4, 6, 78, 35, 0, 0, 0, 0, 0, 0, 0, 352, 37, 0, 0, 5, 28, 4, 165, 21, 0, 0, 0, 9, 12, 168, 25, 0, 1, 1, 20, 3, 32, 3, 0, 0, 0, 0, 3, 92, 13, 0, 0, 0, 7, 6, 63, 4, 0, 0, 0, 3, 1, 26, 1, 0, 0, 0, 1, 0, 38, 0, 0, 0, 0, 0, 0, 44, 5, 0, 0, 0, 1, 4, 21, 0, 0, 0, 0, 0, 0, 109, 3, 0, 0, 0, 3, 0, 99, 11, 0, 3, 0, 6, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1711永光, 1905, 232, 3, 13, 6, 103, 107, 213, 19, 0, 5, 2, 6, 6, 246, 50, 0, 0, 3, 37, 10, 54, 5, 0, 0, 0, 1, 4, 135, 11, 0, 0, 0, 11, 0, 180, 30, 0, 2, 0, 13, 15, 63, 4, 0, 1, 0, 1, 2, 487, 74, 0, 0, 1, 12, 61, 128, 6, 2, 0, 0, 2, 2, 39, 0, 0, 0, 0, 0, 0, 15, 2, 0, 0, 0, 0, 2, 28, 0, 0, 0, 0, 0, 0, 253, 21, 1, 2, 0, 14, 4, 58, 10, 0, 3, 0, 6, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1315達新, 409, 27, 0, 2, 1, 15, 9, 0, 0, 0, 0, 0, 0, 0, 82, 13, 0, 0, 1, 7, 5, 10, 1, 0, 0, 0, 0, 1, 83, 3, 0, 0, 0, 3, 0, 8, 1, 0, 0, 0, 0, 1, 8, 1, 0, 0, 0, 0, 1, 150, 5, 0, 0, 0, 5, 0, 9, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 2, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2528皇普, 275, 27, 1, 1, 2, 14, 9, 0, 0, 0, 0, 0, 0, 0, 80, 16, 0, 0, 2, 11, 3, 11, 1, 0, 0, 0, 0, 1, 36, 2, 0, 0, 0, 2, 0, 9, 1, 0, 0, 0, 0, 1, 19, 4, 0, 0, 0, 1, 3, 8, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 39, 1, 1, 0, 0, 0, 0, 6, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
1735日勝化, 552, 67, 0, 3, 2, 46, 16, 0, 0, 0, 0, 0, 0, 0, 177, 35, 0, 0, 2, 26, 7, 20, 2, 0, 0, 0, 0, 2, 125, 13, 0, 0, 0, 13, 0, 10, 1, 0, 0, 0, 0, 1, 39, 4, 0, 0, 0, 1, 3, 31, 1, 0, 0, 0, 0, 1, 24, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 53, 10, 0, 3, 0, 6, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1419新紡, 347, 34, 0, 3, 0, 23, 8, 0, 0, 0, 0, 0, 0, 0, 110, 20, 0, 0, 0, 17, 3, 8, 1, 0, 0, 0, 0, 1, 40, 2, 0, 0, 0, 2, 0, 9, 1, 0, 0, 0, 0, 1, 8, 1, 0, 0, 0, 0, 1, 19, 1, 0, 0, 0, 1, 0, 28, 1, 0, 0, 0, 1, 0, 19, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 43, 1, 0, 1, 0, 0, 0, 39, 5, 0, 2, 0, 2, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2478大毅, 545, 76, 0, 8, 2, 42, 24, 0, 0, 0, 0, 0, 0, 0, 101, 19, 0, 1, 2, 14, 2, 59, 5, 0, 0, 0, 3, 2, 44, 4, 0, 1, 0, 3, 0, 30, 9, 0, 0, 0, 6, 3, 8, 1, 0, 0, 0, 0, 1, 82, 18, 0, 0, 0, 6, 12, 41, 2, 0, 0, 0, 1, 1, 19, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 97, 17, 0, 6, 0, 9, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2038海光, 348, 29, 0, 1, 0, 16, 12, 0, 0, 0, 0, 0, 0, 0, 101, 13, 0, 0, 0, 9, 4, 12, 1, 0, 0, 0, 0, 1, 51, 3, 0, 0, 0, 3, 0, 26, 3, 0, 0, 0, 1, 2, 12, 1, 0, 0, 0, 0, 1, 18, 2, 0, 0, 0, 1, 1, 11, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 25, 4, 0, 0, 0, 1, 3, 14, 0, 0, 0, 0, 0, 0, 35, 1, 0, 0, 0, 1, 0, 9, 1, 0, 1, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2444友旺, 599, 51, 0, 18, 0, 16, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 2, 0, 0, 0, 0, 2, 40, 3, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 350, 27, 0, 13, 0, 5, 9, 44, 0, 0, 0, 0, 0, 0, 21, 2, 0, 0, 0, 0, 2, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 17, 0, 5, 0, 10, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
3561昇陽科, 788, 66, 4, 2, 0, 33, 27, 0, 0, 0, 0, 0, 0, 0, 64, 11, 0, 0, 0, 8, 3, 40, 8, 0, 0, 0, 4, 4, 112, 5, 0, 0, 0, 4, 1, 126, 16, 3, 0, 0, 6, 7, 69, 6, 0, 0, 0, 2, 4, 199, 10, 0, 0, 0, 6, 4, 31, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 11, 1, 0, 0, 0, 0, 1, 17, 0, 0, 0, 0, 0, 0, 45, 3, 1, 0, 0, 0, 2, 42, 6, 0, 2, 0, 3, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1220台榮, 217, 17, 0, 3, 0, 10, 4, 0, 0, 0, 0, 0, 0, 0, 28, 4, 0, 0, 0, 3, 1, 10, 1, 0, 0, 0, 0, 1, 22, 1, 0, 0, 0, 1, 0, 8, 1, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 56, 9, 0, 3, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2387精元, 631, 77, 0, 3, 6, 52, 16, 0, 0, 0, 0, 0, 0, 0, 122, 20, 0, 0, 2, 15, 3, 37, 3, 0, 0, 0, 1, 2, 130, 18, 0, 0, 2, 14, 2, 12, 1, 0, 0, 0, 0, 1, 36, 3, 0, 0, 0, 0, 3, 128, 21, 0, 0, 2, 16, 3, 14, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 12, 1, 0, 0, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 57, 10, 0, 3, 0, 6, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
3573穎台, 999, 132, 0, 7, 6, 77, 42, 0, 0, 0, 0, 0, 0, 0, 193, 42, 0, 1, 0, 35, 6, 85, 11, 0, 1, 1, 4, 5, 129, 22, 0, 0, 4, 18, 0, 90, 7, 0, 0, 1, 3, 3, 113, 13, 0, 0, 0, 3, 10, 89, 15, 0, 0, 0, 3, 12, 44, 2, 0, 0, 0, 2, 0, 38, 0, 0, 0, 0, 0, 0, 18, 2, 0, 0, 0, 0, 2, 59, 1, 0, 0, 0, 0, 1, 55, 4, 0, 1, 0, 2, 1, 79, 13, 0, 4, 0, 7, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
3013晟銘電, 325, 44, 0, 2, 4, 32, 6, 0, 0, 0, 0, 0, 0, 0, 46, 12, 0, 0, 3, 8, 1, 11, 1, 0, 0, 0, 0, 1, 117, 19, 0, 0, 1, 18, 0, 9, 1, 0, 0, 0, 0, 1, 9, 1, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 56, 9, 0, 2, 0, 6, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2527宏璟, 334, 25, 0, 4, 0, 12, 9, 0, 0, 0, 0, 0, 0, 0, 72, 12, 0, 0, 0, 8, 4, 11, 1, 0, 0, 0, 0, 1, 60, 4, 0, 0, 0, 4, 0, 10, 1, 0, 0, 0, 0, 1, 9, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 13, 2, 0, 0, 0, 0, 2, 10, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 28, 4, 0, 4, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
3533嘉澤, 832, 109, 0, 17, 6, 58, 28, 0, 0, 0, 0, 0, 0, 0, 289, 45, 0, 0, 2, 36, 7, 37, 7, 0, 0, 0, 0, 7, 75, 14, 0, 2, 3, 9, 0, 7, 1, 0, 0, 0, 0, 1, 7, 1, 0, 0, 0, 0, 1, 111, 8, 0, 0, 0, 4, 4, 50, 3, 0, 0, 1, 1, 1, 17, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 181, 29, 0, 15, 0, 8, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2406國碩, 938, 108, 5, 10, 4, 66, 23, 0, 0, 0, 0, 0, 0, 0, 292, 53, 5, 0, 4, 39, 5, 42, 4, 0, 0, 0, 1, 3, 67, 3, 0, 0, 0, 3, 0, 10, 1, 0, 0, 0, 0, 1, 123, 10, 0, 0, 0, 4, 6, 82, 5, 0, 0, 0, 3, 2, 39, 2, 0, 1, 0, 0, 1, 19, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 63, 1, 0, 1, 0, 0, 0, 174, 28, 0, 8, 0, 16, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1538正峰新, 498, 51, 0, 4, 0, 31, 16, 0, 0, 0, 0, 0, 0, 0, 39, 12, 0, 0, 0, 11, 1, 10, 1, 0, 0, 0, 0, 1, 74, 8, 0, 0, 0, 8, 0, 7, 1, 0, 0, 0, 0, 1, 43, 4, 0, 0, 0, 1, 3, 88, 10, 0, 0, 0, 3, 7, 20, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 1, 7, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 149, 14, 0, 4, 0, 8, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
9904寶成, 1528, 76, 0, 10, 4, 45, 17, 223, 5, 0, 5, 0, 0, 0, 344, 26, 0, 1, 2, 19, 4, 62, 2, 0, 0, 0, 0, 2, 278, 15, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 112, 7, 0, 0, 0, 2, 5, 149, 5, 0, 1, 1, 2, 1, 83, 0, 0, 0, 0, 0, 0, 37, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 131, 4, 0, 0, 1, 0, 3, 63, 10, 0, 3, 0, 6, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
6281全國電, 447, 41, 0, 4, 0, 24, 13, 0, 0, 0, 0, 0, 0, 0, 90, 15, 0, 1, 0, 10, 4, 76, 8, 0, 0, 0, 5, 3, 36, 2, 0, 0, 0, 2, 0, 12, 1, 0, 0, 0, 0, 1, 50, 4, 0, 0, 0, 1, 3, 14, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 11, 1, 0, 0, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 56, 10, 0, 3, 0, 6, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1210大成, 907, 125, 2, 4, 7, 77, 35, 0, 0, 0, 0, 0, 0, 0, 314, 55, 2, 0, 7, 37, 9, 10, 1, 0, 0, 0, 0, 1, 262, 30, 0, 0, 0, 26, 4, 9, 1, 0, 0, 0, 0, 1, 36, 4, 0, 0, 0, 2, 2, 159, 23, 0, 1, 0, 6, 16, 9, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 55, 10, 0, 3, 0, 6, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2454聯發科, 2554, 239, 1, 31, 3, 62, 142, 0, 0, 0, 0, 0, 0, 0, 178, 30, 0, 1, 1, 25, 3, 58, 8, 0, 1, 1, 4, 2, 183, 16, 0, 1, 0, 14, 1, 63, 5, 0, 1, 0, 2, 2, 54, 6, 0, 1, 0, 0, 5, 308, 8, 0, 0, 0, 3, 5, 82, 4, 0, 2, 0, 0, 2, 37, 0, 0, 0, 0, 0, 0, 127, 19, 0, 1, 0, 7, 11, 18, 0, 0, 0, 0, 0, 0, 122, 7, 0, 3, 0, 1, 3, 1319, 136, 1, 20, 1, 6, 108, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1713國化, 213, 18, 0, 2, 3, 9, 4, 0, 0, 0, 0, 0, 0, 0, 50, 11, 0, 0, 3, 8, 0, 11, 1, 0, 0, 0, 0, 1, 23, 1, 0, 0, 0, 1, 0, 9, 1, 0, 0, 0, 0, 1, 8, 1, 0, 0, 0, 0, 1, 43, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 2, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8081致新, 525, 61, 0, 5, 1, 40, 15, 0, 0, 0, 0, 0, 0, 0, 131, 25, 0, 0, 1, 20, 4, 25, 5, 0, 0, 0, 1, 4, 83, 11, 0, 0, 0, 11, 0, 17, 1, 0, 0, 0, 0, 1, 32, 2, 0, 0, 0, 0, 2, 19, 3, 0, 0, 0, 1, 2, 19, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 17, 1, 0, 0, 0, 0, 1, 14, 0, 0, 0, 0, 0, 0, 78, 2, 0, 1, 0, 1, 0, 52, 11, 0, 4, 0, 6, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
3311閎暉, 847, 69, 0, 4, 6, 29, 30, 300, 15, 0, 2, 3, 4, 6, 67, 14, 0, 0, 0, 11, 3, 45, 7, 0, 0, 0, 1, 6, 74, 9, 0, 0, 0, 6, 3, 20, 2, 0, 0, 1, 0, 1, 83, 6, 0, 0, 0, 2, 4, 64, 6, 0, 0, 0, 2, 4, 58, 3, 0, 0, 2, 1, 0, 16, 0, 0, 0, 0, 0, 0, 19, 2, 0, 0, 0, 0, 2, 8, 0, 0, 0, 0, 0, 0, 57, 1, 0, 0, 0, 0, 1, 31, 4, 0, 2, 0, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
3591艾笛森, 1466, 166, 0, 13, 6, 87, 60, 0, 0, 0, 0, 0, 0, 0, 255, 43, 0, 0, 6, 30, 7, 92, 19, 0, 1, 0, 6, 12, 130, 11, 0, 4, 0, 7, 0, 50, 7, 0, 0, 0, 3, 4, 167, 24, 0, 0, 0, 12, 12, 321, 29, 0, 0, 0, 16, 13, 69, 7, 0, 1, 0, 4, 2, 39, 0, 0, 0, 0, 0, 0, 46, 5, 0, 0, 0, 1, 4, 85, 1, 0, 0, 0, 1, 0, 57, 2, 0, 1, 0, 0, 1, 149, 18, 0, 6, 0, 7, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
6133金橋, 1141, 126, 0, 8, 1, 84, 33, 0, 0, 0, 0, 0, 0, 0, 219, 43, 0, 0, 0, 35, 8, 60, 6, 0, 0, 0, 0, 6, 291, 30, 0, 0, 1, 28, 1, 43, 9, 0, 0, 0, 8, 1, 146, 21, 0, 3, 0, 8, 10, 71, 3, 0, 0, 0, 2, 1, 120, 5, 0, 1, 0, 1, 3, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 89, 9, 0, 4, 0, 2, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1454台富, 340, 29, 0, 3, 0, 18, 8, 0, 0, 0, 0, 0, 0, 0, 85, 10, 0, 0, 0, 7, 3, 11, 1, 0, 0, 0, 0, 1, 50, 5, 0, 0, 0, 5, 0, 10, 1, 0, 0, 0, 0, 1, 9, 1, 0, 0, 0, 0, 1, 55, 1, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 56, 9, 0, 3, 0, 5, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2388威盛, 720, 76, 0, 5, 4, 47, 20, 0, 0, 0, 0, 0, 0, 0, 139, 27, 0, 1, 3, 21, 2, 131, 8, 0, 0, 0, 2, 6, 109, 12, 0, 0, 1, 11, 0, 13, 3, 0, 0, 0, 1, 2, 23, 4, 0, 0, 0, 1, 3, 69, 0, 0, 0, 0, 0, 0, 45, 2, 0, 0, 0, 0, 2, 19, 0, 0, 0, 0, 0, 0, 12, 2, 0, 0, 0, 0, 2, 11, 0, 0, 0, 0, 0, 0, 25, 1, 0, 0, 0, 1, 0, 117, 17, 0, 4, 0, 10, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2033佳大, 353, 46, 0, 4, 6, 24, 12, 0, 0, 0, 0, 0, 0, 0, 139, 33, 0, 1, 5, 20, 7, 12, 1, 0, 0, 0, 0, 1, 35, 4, 0, 0, 0, 4, 0, 8, 1, 0, 0, 0, 0, 1, 8, 1, 0, 0, 0, 0, 1, 22, 0, 0, 0, 0, 0, 0, 42, 2, 0, 0, 1, 0, 1, 22, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 0, 1, 19, 0, 0, 0, 0, 0, 0, 25, 2, 0, 2, 0, 0, 0, 6, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2467志聖, 810, 76, 0, 11, 5, 38, 22, 203, 25, 0, 10, 0, 10, 5, 110, 22, 0, 0, 3, 16, 3, 34, 4, 0, 0, 0, 1, 3, 112, 7, 0, 0, 1, 6, 0, 35, 5, 0, 0, 0, 2, 3, 62, 3, 0, 0, 0, 0, 3, 57, 4, 0, 0, 0, 2, 2, 45, 3, 0, 0, 1, 1, 1, 24, 0, 0, 0, 0, 0, 0, 16, 2, 0, 0, 0, 0, 2, 34, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 12, 1, 0, 1, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2308台達電, 1354, 119, 1, 14, 8, 45, 51, 140, 11, 1, 5, 2, 0, 3, 157, 27, 0, 0, 4, 20, 3, 50, 6, 0, 0, 0, 2, 4, 121, 11, 0, 0, 2, 9, 0, 97, 21, 0, 1, 0, 10, 10, 31, 4, 0, 0, 0, 0, 4, 477, 26, 0, 1, 0, 4, 21, 107, 1, 0, 1, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 18, 2, 0, 0, 0, 0, 2, 18, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 82, 10, 0, 6, 0, 0, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
3090日電貿, 795, 89, 2, 13, 3, 47, 24, 0, 0, 0, 0, 0, 0, 0, 236, 33, 2, 0, 1, 25, 5, 34, 3, 0, 0, 0, 0, 3, 90, 8, 0, 1, 1, 6, 0, 10, 1, 0, 0, 0, 0, 1, 131, 17, 0, 0, 0, 6, 11, 9, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 30, 1, 0, 1, 0, 0, 0, 178, 25, 0, 11, 1, 10, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
8996高力, 1984, 228, 1, 15, 4, 123, 85, 0, 0, 0, 0, 0, 0, 0, 173, 36, 1, 1, 1, 25, 8, 457, 50, 0, 1, 0, 31, 18, 66, 3, 0, 0, 0, 3, 0, 248, 41, 0, 0, 0, 23, 18, 289, 32, 0, 1, 1, 15, 15, 237, 28, 0, 0, 0, 12, 16, 32, 1, 0, 0, 0, 1, 0, 42, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 47, 1, 0, 0, 0, 0, 1, 212, 17, 0, 4, 0, 5, 8, 143, 19, 0, 8, 2, 8, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
